query,run_a,run_b,program_a,program_b,gene_jaccard,name_similarity,combined_similarity,overlap_count,genes_a_count,genes_b_count,is_match
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,4,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,4,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,4,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Apoptosis regulation and cell death,0.5,0.2222222222222222,0.41666666666666663,2,4,2,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Glutamate-calcium excitatory signaling,0.0,0.125,0.0375,0,1,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,1,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Axon guidance and cell adhesion,0.0,0.0,0.0,0,1,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,1,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,1,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,1,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Neuronal activity-sensing signaling cascade,0.0,0.1111111111111111,0.03333333333333333,0,1,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Neurofibromatosis and growth factor signaling,0.0,0.1,0.03,0,1,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,1,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Retinoic Acid & MAPK-CaMKII Signaling Integration,Apoptosis regulation and cell death,0.0,0.0,0.0,0,1,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Glutamate-calcium excitatory signaling,0.05263157894736842,0.0,0.03684210526315789,1,8,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,8,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Axon guidance and cell adhesion,0.0,0.0,0.0,0,8,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,8,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,8,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,8,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Neuronal activity-sensing signaling cascade,0.25,0.0,0.175,2,8,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,8,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,8,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Metabolic Reprogramming & Warburg Effect Activation,Apoptosis regulation and cell death,0.0,0.0,0.0,0,8,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Glutamate-calcium excitatory signaling,0.0,0.0,0.0,0,12,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,12,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Axon guidance and cell adhesion,0.0,0.1,0.03,0,12,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,12,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,12,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,12,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,12,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,12,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,12,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Extracellular Matrix Remodeling & Cell Migration,Apoptosis regulation and cell death,0.0,0.1,0.03,0,12,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Glutamate-calcium excitatory signaling,0.07142857142857142,0.14285714285714285,0.09285714285714285,1,3,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,3,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Axon guidance and cell adhesion,0.0,0.0,0.0,0,3,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,GABAergic inhibitory neurotransmission,0.14285714285714285,0.0,0.09999999999999999,1,3,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,3,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,3,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Neuronal activity-sensing signaling cascade,0.25,0.125,0.2125,1,3,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Neurofibromatosis and growth factor signaling,0.0,0.1111111111111111,0.03333333333333333,0,3,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,3,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,G-Protein-Coupled Receptor & Neuroendocrine Signaling,Apoptosis regulation and cell death,0.0,0.0,0.0,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Extracellular Matrix Remodeling and Invasion,0.2,0.0,0.13999999999999999,2,2,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Cell-Cell Adhesion and Migration Plasticity,0.16666666666666666,0.14285714285714285,0.1595238095238095,1,2,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,2,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Immune Evasion Through Glycosylation,0.2,0.0,0.13999999999999999,1,2,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,2,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Tumor Microenvironment Immune Regulation,0.5,0.0,0.35,2,2,4,True
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,2,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Transcriptional and Epigenetic Plasticity Control,0.0,0.0,0.0,0,2,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,2,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,CD44-mediated Invasive Adhesion,Signaling Pathway Integration and Crosstalk,0.0,0.0,0.0,0,2,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Extracellular Matrix Remodeling and Invasion,0.1,0.125,0.10749999999999998,1,1,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Cell-Cell Adhesion and Migration Plasticity,0.0,0.2857142857142857,0.0857142857142857,0,1,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Ferroptosis Suppression and Redox Defense,0.0,0.125,0.0375,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Tumor Microenvironment Immune Regulation,0.25,0.0,0.175,1,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Neural Guidance Cues and Developmental Plasticity,0.0,0.1111111111111111,0.03333333333333333,0,1,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Transcriptional and Epigenetic Plasticity Control,0.0,0.125,0.0375,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Cytoskeletal Dynamics and Cell Motility,0.0,0.125,0.0375,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Integrin-mediated Migration and EMT,Signaling Pathway Integration and Crosstalk,0.0,0.125,0.0375,0,1,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Extracellular Matrix Remodeling and Invasion,0.1,0.0,0.06999999999999999,1,1,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Cell-Cell Adhesion and Migration Plasticity,0.2,0.14285714285714285,0.18285714285714283,1,1,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,1,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Transcriptional and Epigenetic Plasticity Control,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Cytoskeletal Dynamics and Cell Motility,0.25,0.0,0.175,1,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,N-cadherin-dependent Context-specific Migration,Signaling Pathway Integration and Crosstalk,0.0,0.0,0.0,0,1,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Extracellular Matrix Remodeling and Invasion,0.18181818181818182,0.6,0.30727272727272725,2,3,10,True
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Cell-Cell Adhesion and Migration Plasticity,0.0,0.0,0.0,0,3,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,3,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Transcriptional and Epigenetic Plasticity Control,0.0,0.0,0.0,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Extracellular Matrix Remodeling,Signaling Pathway Integration and Crosstalk,0.0,0.0,0.0,0,3,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Extracellular Matrix Remodeling and Invasion,0.0,0.1111111111111111,0.03333333333333333,0,3,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Cell-Cell Adhesion and Migration Plasticity,0.0,0.1111111111111111,0.03333333333333333,0,3,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Ferroptosis Suppression and Redox Defense,0.25,0.25,0.25,1,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Metabolic Reprogramming for Proliferation,0.0,0.2857142857142857,0.0857142857142857,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Neural Guidance Cues and Developmental Plasticity,0.0,0.1,0.03,0,3,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Transcriptional and Epigenetic Plasticity Control,0.0,0.1111111111111111,0.03333333333333333,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Cytoskeletal Dynamics and Cell Motility,0.0,0.1111111111111111,0.03333333333333333,0,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Metabolic Reprogramming and Redox Homeostasis,Signaling Pathway Integration and Crosstalk,0.0,0.1111111111111111,0.03333333333333333,0,3,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Extracellular Matrix Remodeling and Invasion,0.08333333333333333,0.1111111111111111,0.09166666666666666,1,3,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Cell-Cell Adhesion and Migration Plasticity,0.3333333333333333,0.1111111111111111,0.26666666666666666,2,3,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Ferroptosis Suppression and Redox Defense,0.0,0.1111111111111111,0.03333333333333333,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Immune Evasion Through Glycosylation,0.4,0.2857142857142857,0.36571428571428566,2,3,4,True
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Tumor Microenvironment Immune Regulation,0.4,0.2857142857142857,0.36571428571428566,2,3,4,True
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Neural Guidance Cues and Developmental Plasticity,0.0,0.1,0.03,0,3,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Transcriptional and Epigenetic Plasticity Control,0.0,0.1111111111111111,0.03333333333333333,0,3,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Cytoskeletal Dynamics and Cell Motility,0.16666666666666666,0.1111111111111111,0.15,1,3,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Immune Evasion and Checkpoint Regulation,Signaling Pathway Integration and Crosstalk,0.0,0.1111111111111111,0.03333333333333333,0,3,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Extracellular Matrix Remodeling and Invasion,0.16666666666666666,0.125,0.15416666666666665,2,4,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Cell-Cell Adhesion and Migration Plasticity,0.0,0.125,0.0375,0,4,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Ferroptosis Suppression and Redox Defense,0.0,0.125,0.0375,0,4,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Immune Evasion Through Glycosylation,0.3333333333333333,0.0,0.2333333333333333,2,4,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,4,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,4,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Neural Guidance Cues and Developmental Plasticity,0.25,0.1111111111111111,0.20833333333333331,2,4,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Transcriptional and Epigenetic Plasticity Control,0.0,0.125,0.0375,0,4,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Cytoskeletal Dynamics and Cell Motility,0.0,0.125,0.0375,0,4,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Ganglioside and Glycosylation-based Signaling,Signaling Pathway Integration and Crosstalk,0.0,0.2857142857142857,0.0857142857142857,0,4,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Extracellular Matrix Remodeling and Invasion,0.07142857142857142,0.0,0.049999999999999996,1,5,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Cell-Cell Adhesion and Migration Plasticity,0.1111111111111111,0.0,0.07777777777777777,1,5,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,5,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,5,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,5,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,5,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Neural Guidance Cues and Developmental Plasticity,0.375,0.125,0.29999999999999993,3,5,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Transcriptional and Epigenetic Plasticity Control,0.0,0.0,0.0,0,5,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,5,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Neural-like Developmental Signaling,Signaling Pathway Integration and Crosstalk,0.0,0.14285714285714285,0.04285714285714285,0,5,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,1,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Cell-Cell Adhesion and Migration Plasticity,0.0,0.0,0.0,0,1,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Tumor Microenvironment Immune Regulation,0.25,0.0,0.175,1,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,1,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Transcriptional and Epigenetic Plasticity Control,0.5,0.0,0.35,1,1,2,True
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,GFAP Isoform-dependent Malignancy,Signaling Pathway Integration and Crosstalk,0.0,0.0,0.0,0,1,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,18,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Cell-Cell Adhesion and Migration Plasticity,0.0,0.0,0.0,0,18,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,18,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,18,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,18,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,18,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,18,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Transcriptional and Epigenetic Plasticity Control,0.05263157894736842,0.0,0.03684210526315789,1,18,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,18,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Long Non-Coding RNA Regulatory Networks,Signaling Pathway Integration and Crosstalk,0.0,0.0,0.0,0,18,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,1,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Cell-Cell Adhesion and Migration Plasticity,0.2,0.0,0.13999999999999999,1,1,5,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Ferroptosis Suppression and Redox Defense,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Immune Evasion Through Glycosylation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Metabolic Reprogramming for Proliferation,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Tumor Microenvironment Immune Regulation,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Neural Guidance Cues and Developmental Plasticity,0.0,0.0,0.0,0,1,6,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Transcriptional and Epigenetic Plasticity Control,0.0,0.0,0.0,0,1,2,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Cytoskeletal Dynamics and Cell Motility,0.0,0.0,0.0,0,1,4,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,PI3K/AKT Signaling Modulation,Signaling Pathway Integration and Crosstalk,0.3333333333333333,0.14285714285714285,0.27619047619047615,1,1,3,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Calcium-dependent Cell Adhesion,Extracellular Matrix Remodeling and Invasion,0.09090909090909091,0.0,0.06363636363636363,1,2,10,False
1_OPC_AC_like_1,20251126_125736,20251126_140224,Calcium-dependent Cell Adhesion,Cell-Cell Adhesion and Migration Plasticity,0.16666666666666666,0.14285714285714285,0.1595238095238095,1,2,5,False
